index,UMAP_1,UMAP_2,state
5673,0.5380138,7.0591216,start
5550,4.2565246,4.055237,start
5778,6.167561,3.2349358,start
5511,-0.3003073,2.9817762,start
5772,3.393991,6.685075,start
5803,1.1076019,0.9549769,start
5902,6.7127123,4.963685,start
5307,1.0106449,2.356821,start
5248,3.6333234,8.105629,start
5368,4.160476,3.158644,start
5634,5.5420284,4.216324,start
5365,5.1597667,6.997456,start
5661,7.9667263,3.8332992,start
6022,4.004904,3.4873238,start
5371,5.1691527,3.7472367,start
5014,5.3335238,1.3680048,start
5457,3.167217,5.727483,start
5172,3.6034155,6.603752,start
5110,5.9579687,4.88348,start
5577,-0.39961866,3.1044304,start
5621,2.7662704,0.50896233,start
5932,1.425506,4.381688,start
5255,1.1685416,2.0032723,start
5711,4.8566365,0.18201877,start
5693,0.29096627,0.8304103,start
5463,6.136152,3.432792,start
5820,1.027207,4.7311954,start
5599,6.59008,4.5854306,start
5293,2.4106703,1.054896,start
5564,1.3461972,5.9273415,start
5410,6.7915826,1.5697935,start
5295,0.72513807,4.772946,start
5322,0.21626978,4.075566,start
5211,-0.6656168,2.9683623,start
5328,-0.7219943,1.398022,start
5454,2.4780984,0.84302014,start
5627,1.6018441,4.214939,start
5928,-0.5219501,2.1529677,start
5714,2.514216,3.7367134,start
5159,-0.6151396,2.0672023,start
5175,3.4328678,4.0262237,start
6046,-0.42884988,4.8504586,start
5793,2.079675,0.22397132,start
5889,2.7049987,1.7013938,start
5948,0.38867718,2.9770792,start
5095,2.196509,6.321683,start
5276,1.2239517,4.2734613,start
5049,2.0398676,0.78413445,start
3337,2.3934486,5.094997,goal
3294,2.9708648,5.714886,goal
8710,4.0831,6.4326444,goal
3474,8.248693,4.214654,goal
8673,5.82996,3.8951797,goal
3407,4.1316595,0.2852742,goal
3467,7.091959,3.9306386,goal
3351,1.9440078,4.2073417,goal
3426,1.9479183,4.857626,goal
3457,8.158611,4.92959,goal
3393,3.4046657,3.1862752,goal
8624,6.433333,0.7762727,goal
3436,6.9576063,5.3792486,goal
3302,2.4740303,5.0867405,goal
8628,0.64287466,3.50243,goal
8622,4.466081,1.8936754,goal
3245,1.9963038,3.994846,goal
3347,8.114829,4.045272,goal
8598,4.1232886,1.0507001,goal
8713,4.250773,4.9027786,goal
3248,4.919427,5.932486,goal
8697,2.8891804,3.3280613,goal
3305,2.376124,2.046187,goal
8676,1.0063161,5.9716606,goal
3385,7.7642245,5.6133494,goal
3456,4.15732,4.956279,goal
3256,2.1203153,4.99411,goal
8722,1.3897659,-0.09613006,goal
3377,3.3642228,3.2194836,goal
3341,4.9012303,2.6193342,goal
3205,6.9681497,0.9630011,goal
8708,2.3435063,-0.18455999,goal
3477,4.769398,4.826224,goal
3435,5.437628,3.2415245,goal
3431,4.125936,2.4554882,goal
3370,5.314364,2.7312243,goal
3390,2.4768407,5.8440676,goal
8721,1.6918974,3.5962744,goal
8741,2.377269,5.4799085,goal
3397,4.3657775,7.2326565,goal
3485,4.3652506,4.481225,goal
8684,5.787469,0.91567683,goal
3379,3.0738175,-0.16208962,goal
8609,4.1132574,5.710123,goal
3391,7.841982,5.7944756,goal
3262,0.95019066,0.18181215,goal
3223,0.11706439,2.007755,goal
3382,0.9076598,6.350604,goal
3367,4.5375257,5.9204764,goal
8638,1.1357251,2.7411747,goal
3375,1.1160126,2.7246888,goal
3440,4.7167883,-0.014703828,goal
3279,0.23022391,3.7018266,goal
8711,1.7023782,-0.41656947,goal
8701,3.0117517,5.489361,goal
8647,4.099773,4.8019376,goal
8651,2.11431,-0.5501411,goal
8680,1.9864391,1.3767698,goal
3221,0.5364137,0.3479094,goal
3478,7.516358,3.970595,goal
3493,4.3464603,2.0276117,goal
3293,2.7298493,2.6863728,goal
8744,2.0114832,0.75258976,goal
8667,0.9050706,2.1569932,goal
8739,0.9340037,1.5099295,goal
3497,5.0833974,2.122374,goal
3353,3.2126477,4.7297497,goal
3329,2.288131,0.57154375,goal
8687,8.155022,3.3187969,goal
3327,0.30945963,2.9855917,goal
3217,3.0161188,-0.016934568,goal
8620,7.883517,5.288855,goal
8595,3.4543266,0.1870357,goal
8635,3.4703443,4.6881514,goal
3270,7.434462,6.1889067,goal
3229,1.0002289,6.9195232,goal
3470,0.37223813,0.51615936,goal
8720,3.3962917,0.5378298,goal
8599,2.7751453,-0.12915349,goal
8695,0.44813928,6.7324076,goal
8675,8.20524,4.288086,goal
3444,1.6480113,4.1087055,goal
3446,2.0284517,2.8368652,goal
3418,2.0651922,6.801887,goal
8621,3.9692552,5.8756523,goal
3384,2.3507042,4.976517,goal
8639,5.118889,2.9515567,goal
8597,7.439443,1.3205777,goal
3360,1.5999788,2.8546617,goal
3314,2.7119265,2.6145916,goal
3339,3.7206528,5.798377,goal
3257,7.012029,4.5401707,goal
8642,2.2045994,6.4888506,goal
3249,4.150291,5.5106864,goal
3363,3.988712,1.4354366,goal
3235,3.6265924,6.1529202,goal
3424,4.2021422,5.198229,goal
3405,3.3911045,5.6798706,goal
8674,7.0718074,2.9157739,goal
3275,7.9324536,4.9212794,goal
8601,4.204041,1.0423324,goal
3416,2.776461,-0.60420847,goal
3439,1.2057093,2.5529437,goal
8696,2.821589,2.828069,goal
3348,2.4831023,4.5221477,goal
3242,5.7619877,2.7737286,goal
3498,7.80782,4.8687706,goal
3368,3.8643615,3.5630562,goal
3442,3.930924,6.0040317,goal
8637,1.6130971,3.1823275,goal
3455,4.8899484,3.2156003,goal
3316,4.087251,1.0717266,goal
3410,1.9984517,5.2882476,goal
3417,0.77603906,3.4719052,goal
8613,7.873566,4.4362497,goal
8604,1.3337358,3.2390966,goal
3480,8.005966,4.853032,goal
3427,0.4982934,3.2524002,goal
3451,7.698325,5.668663,goal
3484,6.471927,4.310842,goal
3409,2.926091,3.04199,goal
3303,4.911897,1.5186542,goal
8727,6.778767,1.5878009,goal
3371,2.4516845,3.8263953,goal
8660,4.3844886,1.3045764,goal
3452,3.8856153,5.8392415,goal
3259,2.5796735,2.7560232,goal
8596,5.875004,4.2647624,goal
3331,4.5657997,0.93026567,goal
8594,3.1094956,5.254479,goal
8679,2.645094,3.473175,goal
3462,3.5359902,4.0647125,goal
3206,3.5043955,-0.18790719,goal
3210,2.7978182,3.2297907,goal
3355,7.8628936,5.0869884,goal
3260,1.600383,0.95569664,goal
3232,2.342146,5.2623167,goal
8719,7.2277393,5.670153,goal
3323,4.7608633,7.081266,goal
3230,8.16845,4.9821267,goal
8646,1.8238478,-0.71408075,goal
8636,5.757521,5.614795,goal
3268,4.40407,6.2995977,goal
3307,4.265873,5.562046,goal
3396,5.462726,4.2626977,goal
3490,2.2826462,5.5857463,goal
3212,1.5806801,4.917962,goal
3354,3.3892882,3.0074508,goal
8654,7.367705,5.8205433,goal
8677,4.363364,5.7699585,goal
3226,5.7797422,5.942644,goal
3313,3.5858757,2.8019943,goal
3487,2.8094018,4.0331616,goal
3395,2.409151,3.7612147,goal
3471,4.5828743,6.9139614,goal
3420,1.0801361,1.9277915,goal
3349,4.4758644,2.8614078,goal
3472,3.4637926,3.1467066,goal
3486,6.978086,5.9602942,goal
3330,7.6848054,4.9915757,goal
8725,8.306783,3.9116547,goal
8692,3.488584,4.3100333,goal
3263,3.3730378,6.1846333,goal
8649,3.7155664,4.5750337,goal
3204,-0.56976545,3.8835442,goal
8683,0.87154084,7.289396,goal
3325,2.5791843,5.081165,goal
3338,0.97429943,5.788847,goal
3488,2.356799,5.1489916,goal
3394,4.947918,6.6931815,goal
3343,5.704776,5.8395705,goal
8623,4.1091723,6.4639387,goal
3271,3.2439466,3.4871025,goal
8641,-1.3538253,2.912397,goal
3250,6.6254425,3.9603653,goal
8629,4.316569,1.2219154,goal
8738,3.2195082,4.5250497,goal
8606,6.056795,0.7563328,goal
8650,7.905569,4.9360213,goal
3400,4.051607,0.79017293,goal
3288,7.6235404,4.688342,goal
8627,1.1649399,2.1372993,goal
3340,7.2371607,4.4699674,goal
3309,3.1710653,5.2124953,goal
3458,0.4638612,4.7437987,goal
3482,6.316886,1.0171863,goal
3479,5.175634,2.5016677,goal
3473,0.9736276,2.9088879,goal
3208,3.4471686,4.442417,goal
3264,2.428625,3.3284705,goal
3356,3.8198466,1.0380585,goal
8657,4.5914726,0.84468526,goal
3320,6.3280425,2.3896542,goal
3423,7.3160925,5.6791143,goal
3500,4.4125338,5.340227,goal
8672,3.615748,3.6371734,goal
3411,3.9018056,3.917834,goal
8600,-0.2726862,3.786453,goal
3277,4.9039006,5.234323,goal
3301,1.5753477,4.1453724,goal
8611,0.5338999,3.3200264,goal
8603,2.993953,4.970651,goal
3460,5.0277944,3.3976223,goal
3274,2.7114677,2.4887724,goal
8714,4.424704,5.513903,goal
3285,2.6512194,5.225208,goal
3326,6.53282,1.4930218,goal
3402,2.2219725,0.24893925,goal
3453,0.39096317,4.989318,goal
3321,6.7330356,6.2225475,goal
3438,2.8410642,5.200753,goal
3289,4.024929,3.3969367,goal
3241,6.6122975,5.150947,goal
3357,1.8970635,6.823508,goal
3280,3.9421258,4.8161693,goal
8652,-0.044487774,3.325693,goal
3276,6.0723925,4.770319,goal
8718,7.0281315,5.555263,goal
8689,4.7562127,2.000063,goal
3286,3.6859758,3.709289,goal
3328,3.336501,5.745419,goal
3233,2.7293983,3.3868172,goal
3447,2.1148248,4.1800385,goal
3298,6.673703,4.6750913,goal
3466,6.4599023,2.3248014,goal
8662,6.3156414,5.855172,goal
3434,4.53727,6.6627684,goal
8653,8.376558,5.202949,goal
3415,7.112514,4.78308,goal
8700,1.7036064,7.008118,goal
3459,1.3826356,0.28790438,goal
8640,0.7786046,2.3619983,goal
3238,2.336192,0.5246006,goal
8715,1.1716652,0.18821163,goal
3465,7.761294,5.8280478,goal
3476,2.5558326,6.443046,goal
3499,2.4541228,1.9954114,goal
3422,7.3056755,5.8966455,goal
3243,4.160525,5.344593,goal
3311,7.512496,5.966889,goal
3491,2.4752662,-0.26080266,goal
3403,3.9965684,2.5452807,goal
3297,1.6595507,2.7654886,goal
3244,7.613962,4.990276,goal
8602,6.302551,4.7793,goal
3300,2.9123595,5.8989177,goal
3272,5.0728564,2.8657877,goal
3386,3.3607862,6.2061462,goal
3336,6.1815495,5.6843166,goal
8743,5.754939,4.827053,goal
3445,4.755185,5.004815,goal
8742,1.4514494,-0.24342437,goal
8633,4.4731884,3.142873,goal
8626,7.013632,6.2647166,goal
3358,1.7448119,0.5470229,goal
8728,6.4982157,4.365915,goal
3227,7.152391,5.812772,goal
3219,3.1906579,6.342441,goal
3281,7.3434567,5.833434,goal
3228,1.7607876,4.9429235,goal
3335,5.6117706,3.1117284,goal
3225,6.0049653,5.0281973,goal
8706,5.9257245,2.7232466,goal
3412,3.8345315,0.5210832,goal
8631,2.7189038,3.0268764,goal
8648,8.439012,4.1552353,goal
8736,5.0758815,2.624827,goal
3468,3.5006175,3.5321996,goal
3296,1.8779104,-0.48617792,goal
3381,7.8714843,5.2469206,goal
3388,1.3101143,3.9360616,goal
3406,1.9371692,5.017819,goal
3372,8.124337,4.7911286,goal
3332,2.0218363,5.1149073,goal
3213,3.2640467,4.630767,goal
8712,6.718395,5.2033224,goal
3214,4.6462607,1.4510746,goal
3361,1.4755849,-0.63860786,goal
8669,2.7703133,4.404238,goal
3469,1.4817396,5.590797,goal
3344,2.3468232,4.32677,goal
3278,1.0357629,-0.41822082,goal
3324,3.6294475,0.48145,goal
3333,4.9296427,3.9057338,goal
8681,1.7479113,5.226555,goal
8668,5.0057225,1.2361056,goal
3315,6.891623,2.8461773,goal
3359,7.805113,4.7817655,goal
3419,1.9410856,4.6434703,goal
3429,4.11738,0.3591597,goal
8666,7.5488467,5.605654,goal
3428,2.0134842,5.027768,goal
3237,5.097656,7.042053,goal
3380,2.0977476,1.5674179,goal
8616,3.4890656,4.980442,goal
3414,4.1003513,6.4868464,goal
3483,1.2872142,0.3203387,goal
3334,1.5054313,1.9346321,goal
3430,4.7279162,1.6547235,goal
3441,4.510158,1.7443368,goal
8685,7.448082,5.2555695,goal
3489,3.821476,4.835347,goal
3269,0.8209202,7.042654,goal
3253,3.09297,6.4886546,goal
8643,4.0669374,3.4309587,goal
3433,3.0890179,-0.099894114,goal
8644,3.7927618,5.3068233,goal
8678,4.9314127,4.320799,goal
3312,5.8602023,2.6711497,goal
8593,6.971086,0.91290224,goal
3224,0.65247303,3.7812436,goal
8734,-0.05461741,3.6501768,goal
8716,1.7119727,-0.16703671,goal
3387,1.0438203,0.58084136,goal
8605,3.4162674,4.0912633,goal
3461,7.4295273,5.0154295,goal
3494,3.7434938,0.6152355,goal
8726,1.425447,1.5286708,goal
8632,0.2580812,6.1489367,goal
8634,3.901746,-0.07271886,goal
3236,3.2130234,0.67697823,goal
3449,4.5659122,1.8421932,goal
3266,2.9599283,5.526967,goal
8630,0.838239,2.7325132,goal
3425,6.823168,4.5247493,goal
3246,3.5529084,-0.16023068,goal
8691,2.6831756,4.6266255,goal
8664,3.703182,2.659612,goal
3408,-1.058427,2.6915705,goal
8729,6.037407,0.8146435,goal
3492,1.6203313,-0.022876168,goal
3211,1.2196251,3.4108303,goal
8724,2.623194,-0.29546678,goal
8732,6.791177,5.211449,goal
3310,5.6815157,2.8743796,goal
3209,8.126577,5.508886,goal
8702,3.0913792,2.9311426,goal
8705,7.428511,4.408531,goal
8699,3.478923,1.1940421,goal
3247,1.8626621,0.18668847,goal
3376,6.1122303,6.195492,goal
3463,4.0681167,6.062663,goal
3273,4.164124,5.2117996,goal
3218,1.1428492,6.9416924,goal
3365,3.0718632,0.35866636,goal
3432,6.2959604,4.460262,goal
3215,1.849441,5.2475476,goal
3239,2.767412,0.3105109,goal
3234,-0.5901292,5.2993817,goal
8618,3.8398309,4.27162,goal
3318,3.5084243,-0.5051935,goal
8703,6.5312424,2.8380048,goal
8694,3.3044236,3.9757757,goal
3437,1.2269294,-0.6179168,goal
8704,1.9751561,3.0149531,goal
8730,4.69638,1.084064,goal
8731,2.6081128,6.5868845,goal
3267,3.648685,3.0680459,goal
8663,3.6085694,0.25531432,goal
3207,2.6112792,4.817818,goal
8656,7.947804,5.7848434,goal
3251,2.9291368,4.206317,goal
8608,1.6165254,3.8349924,goal
3261,8.119177,4.966293,goal
