"gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CEND1",0.258136146463373,1.54919395068373,0.52262660128456,0.603218470931604,0.997557425103601,-4.64178782766853
"INSM1",0.144009352767434,6.62600578534229,0.520633458859428,0.604597748935679,0.997557425103601,-4.73521798623032
"LINC01374",0.258262828409993,1.4171137422903,0.520514961128461,0.604679796460747,0.997557425103601,-4.64075624886554
"KLF2",0.250262037962107,2.14336676141385,0.520464403577855,0.604714803938639,0.997557425103601,-4.64929066047713
"TMEM44",-0.197816697221602,2.36605837069258,-0.519642583965177,0.605283985833974,0.997557425103601,-4.65114220240705
"GBP1",0.248636021651324,2.18718072592676,0.51963710858633,0.605287778838075,0.997557425103601,-4.65002120939515
"MEDAG",0.273740988286533,1.67896100673572,0.518278554014716,0.606229238979505,0.997557425103601,-4.64379612169627
"CLPS",-0.375114047021286,6.77683388075179,-0.518265150206915,0.606238530985948,0.997557425103601,-4.73347874061438
"CCK",0.261427662701198,1.59756745266055,0.517999899553281,0.606422425816327,0.997557425103601,-4.64234229008263
"SEMA4G",-0.196536402873008,2.68926353629894,-0.517995994238972,0.606425133511118,0.997557425103601,-4.65657745923386
"NR2F1-AS1",-0.244557503654359,1.60536735921849,-0.516401939048813,0.607530812073353,0.997557425103601,-4.64156955883632
"LINC01574",-0.142265733097516,4.42497275743575,-0.515906877247458,0.607874387671519,0.997557425103601,-4.68990686869886
"CARS2",0.12480569529316,4.67935913323989,0.515313486184814,0.608286321402099,0.997557425103601,-4.69803574380755
"PTHLH",0.257192078636323,1.51617389858537,0.515116910406577,0.608422812989958,0.997557425103601,-4.64206872088119
"TTC29",0.25454372786394,2.44837908841882,0.515052093907549,0.608467821129375,0.997557425103601,-4.6553877279321
"TTN",0.19133710347055,3.5458533017051,0.514888952669948,0.608581112037323,0.997557425103601,-4.67432415705187
"GALNT9",0.266487343934772,1.4171137422903,0.514346845930729,0.608957638874118,0.997557425103601,-4.64112885243878
"ANXA10",-0.204763752188112,2.37482454409317,-0.513858011616435,0.609297255865982,0.997557425103601,-4.65170154561778
"FAM104A",-0.129176893929959,5.3579127668555,-0.512733818943864,0.610078614939922,0.997557425103601,-4.70912187099756
"ZNF672",0.103353889850056,4.71827569652963,0.51146876223235,0.610958425666694,0.997557425103601,-4.69841007523361
"C1S",0.238287185797131,2.23539897310442,0.511316155626349,0.611064598189941,0.997557425103601,-4.65139526606426
"ST14",-0.160769800104447,4.56736605220182,-0.510970887707884,0.611304841334124,0.997557425103601,-4.69259920901278
"ADGRB1",0.241731739815477,1.72964766105398,0.510728260636093,0.611473690956055,0.997557425103601,-4.64457567431794
"NAV1",0.135057062004457,5.56183064882417,0.509768730197243,0.612141657241587,0.997557425103601,-4.71598544925682
"SERPIND1",0.264396890263675,1.4171137422903,0.509729820784429,0.612168750575372,0.997557425103601,-4.64140490049169
"LINC01550",0.201120588146011,2.41583652316959,0.508507232189689,0.61302033833089,0.997557425103601,-4.65456937306765
"SLC27A6",0.241777298789916,1.78813422193018,0.50784790176384,0.613479814188499,0.997557425103601,-4.64498048267906
