"gene_name","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HSPH1",-0.157648879500844,5.69474300106354,-0.663558981412709,0.509863740235766,0.869475268888444,-4.7092211584051
"MMP14",0.391451074536407,0.15616423667172,0.663429731671589,0.509945833659046,0.869475268888444,-4.62473348386775
"GDI1",0.0948995326157416,7.1693111054744,0.663358303361013,0.509991204651342,0.869475268888444,-4.73401350418403
"NDRG2",0.186266212285393,2.75157420855327,0.662288342871862,0.510671099439322,0.869475268888444,-4.65957712256269
"SPIB",-0.260961706786937,0.454745872974782,-0.662258285510922,0.510690206098613,0.869475268888444,-4.62617610888311
"KIF1A",0.096982680261064,8.39345904554685,0.662180647940024,0.510739560001506,0.869475268888444,-4.75381887078467
"C1QL1",0.183616438944678,6.32571214381801,0.661853833234541,0.510947342956199,0.869475268888444,-4.72161321648672
"SUZ12",0.117443851626943,7.19049646409228,0.660977292594068,0.511504856107168,0.869475268888444,-4.735095772796
"WNT2",-0.37833382699653,-1.63697987941924,-0.660916927270941,0.511543262766738,0.869475268888444,-4.6145311150025
"KCNMB1",0.227425882594253,0.361238879897072,0.660843909531137,0.511589721432925,0.869475268888444,-4.62675731530509
"PLIN5",0.249535466819276,1.55025822621226,0.660576081081562,0.511760150820888,0.869475268888444,-4.64018085338826
"HSDL2",-0.149513398032566,4.61982773465303,-0.66053474360635,0.511786458137206,0.869475268888444,-4.69259948167379
"LINC01585",0.306018435207818,-0.34431941358567,0.66040553018561,0.511868694698925,0.869475268888444,-4.62116695446183
"CTHRC1",-0.168395847070037,3.07291842249485,-0.660141244498095,0.512036918712253,0.869475268888444,-4.66342292225846
"PDE4C",0.234524498860476,3.83379359457233,0.657498039835393,0.513721011053596,0.869475268888444,-4.6801718029376
"BDKRB1",-0.370033605628498,-1.23251823891247,-0.657219726025287,0.513898508405778,0.869475268888444,-4.6158648394971
"FAM180A",-0.371624759983421,-1.49965928004672,-0.657072642040011,0.513992325909474,0.869475268888444,-4.61509017850335
"HYPK",-0.120774703234478,4.44987952885786,-0.656352761256146,0.514451633957976,0.869475268888444,-4.69011819664205
"IL33",-0.408707751898326,-1.46973183782403,-0.656255200851078,0.514513897648052,0.869475268888444,-4.61512573067343
"PWRN1",-0.190352877537512,2.60730401305032,-0.655522217933619,0.51498182098318,0.869475268888444,-4.65596939261058
"SYT13",0.148648984203824,5.83820574052894,0.655252404486238,0.51515412235909,0.869475268888444,-4.71542505674185
"GAS7",-0.274240841165842,0.597696396401842,-0.653722531929752,0.516131672591067,0.869475268888444,-4.62790631773207
"LINC01618",-0.317734188798042,-0.866000539082271,-0.653570117469776,0.516229115789221,0.869475268888444,-4.6176788041068
"SNAP25-AS1",-0.17715021297372,2.07847690380505,-0.653149093380941,0.516498340272769,0.869475268888444,-4.64743937661882
"ZNF790-AS1",-0.108959861834823,5.67258652604872,-0.653100195021131,0.516529613253617,0.869475268888444,-4.71148289306922
"KDM4B",0.104744983068005,5.37645507982837,0.653090862641262,0.51653558189853,0.869475268888444,-4.70813310905881
"PPIL2",0.110868793106194,5.05804980211439,0.652609226649488,0.516843668372612,0.869475268888444,-4.70291423756964
